Hermione Jean Granger;Gryffindor;Otter;and then Mrs. Norris turns up Petrified. It's just strange.
Hermione Jean Granger;Gryffindor;Otter;No, Harry. Even in the wizarding world, hearing voices isn't a good sign.
Hermione Jean Granger;Gryffindor;Otter;Professor I was wondering if you could tell us about the Chamber of Secrets.
Hermione Jean Granger;Gryffindor;Otter;Muggle-borns.
Hermione Jean Granger;Gryffindor;Otter;Professor? What exactly does legend tell us lies within the Chamber?
Hermione Jean Granger;Gryffindor;Otter;Yes. Couldn't you tell?
Hermione Jean Granger;Gryffindor;Otter;McGonagall's worried.
Hermione Jean Granger;Gryffindor;Otter;All the teachers are.
Hermione Jean Granger;Gryffindor;Otter;The Heir of Slytherin has returned to Hogwarts.
Hermione Jean Granger;Gryffindor;Otter;The question is, who is it?
Hermione Jean Granger;Gryffindor;Otter;If you're talking about Malfoy...
Hermione Jean Granger;Gryffindor;Otter;I heard him.
Hermione Jean Granger;Gryffindor;Otter;But Malfoy, the Heir of Slytherin?
Hermione Jean Granger;Gryffindor;Otter;Even they aren't that thick.
Hermione Jean Granger;Gryffindor;Otter;But there might be another way.
Hermione Jean Granger;Gryffindor;Otter;Mind you, it would be difficult.
Hermione Jean Granger;Gryffindor;Otter;Not to mention we'd be breaking about 50 school rules...
Hermione Jean Granger;Gryffindor;Otter;and it'll be dangerous.
Hermione Jean Granger;Gryffindor;Otter;Very dangerous.
Hermione Jean Granger;Gryffindor;Otter;Here it is.
Hermione Jean Granger;Gryffindor;Otter;The Polyjuice Potion.
Hermione Jean Granger;Gryffindor;Otter;Properly brewed, the Polyjuice Potion allows the drinker to transform himself temporarily into the physical form of another.
Hermione Jean Granger;Gryffindor;Otter;Yes
Hermione Jean Granger;Gryffindor;Otter;Exactly.
Hermione Jean Granger;Gryffindor;Otter;But it's tricky.
Hermione Jean Granger;Gryffindor;Otter;I've never seen a more complicated potion.
Hermione Jean Granger;Gryffindor;Otter;A month.
Hermione Jean Granger;Gryffindor;Otter;I know.
Hermione Jean Granger;Gryffindor;Otter;But it's the only plan we've got.
Hermione Jean Granger;Gryffindor;Otter;No! Even with a proper wand, it's too risky.
Hermione Jean Granger;Gryffindor;Otter;You could hit Harry.
Hermione Jean Granger;Gryffindor;Otter;Let's go.
Hermione Jean Granger;Gryffindor;Otter;Finite Incantatem!
Hermione Jean Granger;Gryffindor;Otter;Are you okay?
Hermione Jean Granger;Gryffindor;Otter;You will be able to, won't you?
Hermione Jean Granger;Gryffindor;Otter;Again? You mean the Chamber of Secrets has been opened before?
Hermione Jean Granger;Gryffindor;Otter;Maybe.
Hermione Jean Granger;Gryffindor;Otter;We'll have to wait for the Polyjuice Potion to know for sure.
Hermione Jean Granger;Gryffindor;Otter;No. No one ever comes in here.
Hermione Jean Granger;Gryffindor;Otter;Moaning Myrtle.
Hermione Jean Granger;Gryffindor;Otter;Moaning Myrtle.
Hermione Jean Granger;Gryffindor;Otter;She's a little sensitive.
Hermione Jean Granger;Gryffindor;Otter;Do you think he's all right?
Hermione Jean Granger;Gryffindor;Otter;You can talk to snakes.
Hermione Jean Granger;Gryffindor;Otter;No, they can't.
Hermione Jean Granger;Gryffindor;Otter;It's not a very common gift, Harry.
Hermione Jean Granger;Gryffindor;Otter;This is bad.
Hermione Jean Granger;Gryffindor;Otter;I don't know, but it sounded like you were egging the snake on or something.
Hermione Jean Granger;Gryffindor;Otter;Harry, listen to me.
Hermione Jean Granger;Gryffindor;Otter;There's a reason the symbol of Slytherin house is a serpent.
Hermione Jean Granger;Gryffindor;Otter;Salazar Slytherin was a Parselmouth.
Hermione Jean Granger;Gryffindor;Otter;He could talk to snakes too.
Hermione Jean Granger;Gryffindor;Otter;He lived a thousand years ago.
Hermione Jean Granger;Gryffindor;Otter;For all we know, you could be.
Hermione Jean Granger;Gryffindor;Otter;Everything's set.
Hermione Jean Granger;Gryffindor;Otter;We just need a bit of who you're changing into.
Hermione Jean Granger;Gryffindor;Otter;We also need to make sure that the real Crabbe and Goyle can't burst in on us while we're interrogating Malfoy.
Hermione Jean Granger;Gryffindor;Otter;I've got it all worked out.
Hermione Jean Granger;Gryffindor;Otter;I filled these with a simple Sleeping Draught.
Hermione Jean Granger;Gryffindor;Otter;Simple, but powerful.
Hermione Jean Granger;Gryffindor;Otter;Now, once they're asleep hide them in the broomstick cupboard and pull out a few of their hairs and put on their uniforms.
Hermione Jean Granger;Gryffindor;Otter;I've already got mine.
Hermione Jean Granger;Gryffindor;Otter;Millicent Bulstrode. Slytherin.
Hermione Jean Granger;Gryffindor;Otter;I got this off her robes.
Hermione Jean Granger;Gryffindor;Otter;I'm going to go check on the Polyjuice Potion.
Hermione Jean Granger;Gryffindor;Otter;Make sure that Crabbe and Goyle find these.
Hermione Jean Granger;Gryffindor;Otter;We'll have exactly one hour before we change back into ourselves.
Hermione Jean Granger;Gryffindor;Otter;Add the hairs.
Hermione Jean Granger;Gryffindor;Otter;Cheers.
Hermione Jean Granger;Gryffindor;Otter;Me too.
Hermione Jean Granger;Gryffindor;Otter;I...I don't think I'm going.
Hermione Jean Granger;Gryffindor;Otter;You go on without me.
Hermione Jean Granger;Gryffindor;Otter;Just go. You're wasting time.
Hermione Jean Granger;Gryffindor;Otter;Go away.
Hermione Jean Granger;Gryffindor;Otter;Do you remember me telling you that the Polyjuice Potion was only for human transformations?
Hermione Jean Granger;Gryffindor;Otter;It was cat hair I plucked off Millicent Bulstrode's robes.
Hermione Jean Granger;Gryffindor;Otter;Look at my face.
Hermione Jean Granger;Gryffindor;Otter;It can't be Hagrid.
Hermione Jean Granger;Gryffindor;Otter;It just can't be.
Hermione Jean Granger;Gryffindor;Otter;Look, Hagrid's our friend.
Hermione Jean Granger;Gryffindor;Otter;Why don't we just go and ask him about it?
Hermione Jean Granger;Gryffindor;Otter;No.
Hermione Jean Granger;Gryffindor;Otter;It had to be a Gryffindor.
Hermione Jean Granger;Gryffindor;Otter;Nobody else knows our password.
Hermione Jean Granger;Gryffindor;Otter;Unless it wasn't a student.
Hermione Jean Granger;Gryffindor;Otter;Thanks, Sir Nicholas.
Hermione Jean Granger;Gryffindor;Otter;It's good to be back.
Hermione Jean Granger;Gryffindor;Otter;Congratulations.
Hermione Jean Granger;Gryffindor;Otter;I can't believe you solved it.
Hermione Jean Granger;Gryffindor;Otter;Thanks.
Hermione Jean Granger;Gryffindor;Otter;Oh, no.
Harry James Potter;Gryffindor;Stag;I can’t let you out, Hedwig.
Harry James Potter;Gryffindor;Stag;I’m not allowed to use magic outside of school.
Harry James Potter;Gryffindor;Stag;Besides, if Uncle Vernon…
Harry James Potter;Gryffindor;Stag;Now you’ve done it.
Harry James Potter;Gryffindor;Stag;But she’s bored!
Harry James Potter;Gryffindor;Stag;If I could only let out for an hour or two
Harry James Potter;Gryffindor;Stag;But I haven’t had any messages from any of my friends... not one… all summer.
Harry James Potter;Gryffindor;Stag;I’ll be in my bedroom, making no noise and pretending that I don’t exist.
Harry James Potter;Gryffindor;Stag;Who are you?
Harry James Potter;Gryffindor;Stag;Not to be to be rude or anything, but this isn’t a great time for me to have a house elf in my bedroom.
Harry James Potter;Gryffindor;Stag;Why don’t you sit down?
Harry James Potter;Gryffindor;Stag;Dobby, ssh! I’m sorry!
Harry James Potter;Gryffindor;Stag;I didn’t mean to offend you, or anything.
Harry James Potter;Gryffindor;Stag;You can’t have met many decent wizards then.
Harry James Potter;Gryffindor;Stag;Stop, Dobby!
Harry James Potter;Gryffindor;Stag;Dobby, shh!
Harry James Potter;Gryffindor;Stag;Dobby, please stop!
Harry James Potter;Gryffindor;Stag;Stop! Stop, Dobby.
Harry James Potter;Gryffindor;Stag;Please be quiet!
Harry James Potter;Gryffindor;Stag;Are you all right?
Harry James Potter;Gryffindor;Stag;Your family?
Harry James Potter;Gryffindor;Stag;What terrible things?
Harry James Potter;Gryffindor;Stag;Who’s plotting them?
Harry James Potter;Gryffindor;Stag;Ok– I- understand. You can’t- say.
Harry James Potter;Gryffindor;Stag;Dobby! Dobby, put the lamp down.
Harry James Potter;Gryffindor;Stag;Give me the lamp! Dobby stop!
Harry James Potter;Gryffindor;Stag;Get in there, and keep quiet!
Harry James Potter;Gryffindor;Stag;I- I was just—
Harry James Potter;Gryffindor;Stag;Sorry.
Harry James Potter;Gryffindor;Stag;Yes, sir... See why I’ve got to go back?
Harry James Potter;Gryffindor;Stag;I don’t belong here.
Harry James Potter;Gryffindor;Stag;I belong in your world, at Hogwarts.
Harry James Potter;Gryffindor;Stag;It’s the only place I’ve got friends!
Harry James Potter;Gryffindor;Stag;Well, I expect they’ve... been- hang on-
Harry James Potter;Gryffindor;Stag;how do you know my friends haven’t been writing to me?
Harry James Potter;Gryffindor;Stag;Give me those, now!
Harry James Potter;Gryffindor;Stag;Dobby, get back here!
Harry James Potter;Gryffindor;Stag;Dobby, please, no!
Harry James Potter;Gryffindor;Stag;I can’t. Hogwarts is my home!
Harry James Potter;Gryffindor;Stag;Ron! Fred. George.
Harry James Potter;Gryffindor;Stag;What are you all doing here?
Harry James Potter;Gryffindor;Stag;Ahh- ahh!
Harry James Potter;Gryffindor;Stag;Let go of me!
Harry James Potter;Gryffindor;Stag;Get off!
Harry James Potter;Gryffindor;Stag;I think it’s brilliant
Harry James Potter;Gryffindor;Stag;Hello. W-what did I do?
Harry James Potter;Gryffindor;Stag;Raids?
Harry James Potter;Gryffindor;Stag;Oh, sorry sir. I’m Harry, sir, Harry Potter.
Harry James Potter;Gryffindor;Stag;Oh, it...
Harry James Potter;Gryffindor;Stag;Oh, umm...
Harry James Potter;Gryffindor;Stag;Floo powder?
Harry James Potter;Gryffindor;Stag;Diagonally.
Harry James Potter;Gryffindor;Stag;I'm fine, thank you. I was just going...
Harry James Potter;Gryffindor;Stag;" No. Please..."
Harry James Potter;Gryffindor;Stag;Hagrid!
Harry James Potter;Gryffindor;Stag;I was lost, I...
Harry James Potter;Gryffindor;Stag;Hang on.
Harry James Potter;Gryffindor;Stag;What were you doing down there then?
Harry James Potter;Gryffindor;Stag;It's great to see you too.
Harry James Potter;Gryffindor;Stag;I definitely need to remember that one.
Harry James Potter;Gryffindor;Stag;Thank you. Bye.
Harry James Potter;Gryffindor;Stag;Voldemort killed my parents.
Harry James Potter;Gryffindor;Stag;He was nothing more than a murderer.
Harry James Potter;Gryffindor;Stag;Let's go.
Harry James Potter;Gryffindor;Stag;Sorry.
Harry James Potter;Gryffindor;Stag;Lost control of the trolley.
Harry James Potter;Gryffindor;Stag;Why can't we get through?
Harry James Potter;Gryffindor;Stag;The train leaves at exactly 11:00.
Harry James Potter;Gryffindor;Stag;We've missed it.
Harry James Potter;Gryffindor;Stag;Maybe we should just go and wait by the car.
Harry James Potter;Gryffindor;Stag;Ron, I should tell you most Muggles aren't accustomed to seeing a flying car.
Harry James Potter;Gryffindor;Stag;Come on, then. Let's go lower.
Harry James Potter;Gryffindor;Stag;We need to find the train.
Harry James Potter;Gryffindor;Stag;All we need to do is catch up with the train.
Harry James Potter;Gryffindor;Stag;Do you hear that?
Harry James Potter;Gryffindor;Stag;Hold on.
Harry James Potter;Gryffindor;Stag;Aaaaaaahhhh!
Harry James Potter;Gryffindor;Stag;I'm trying. Your hand's all sweaty.
Harry James Potter;Gryffindor;Stag;I think we found the train.
Harry James Potter;Gryffindor;Stag;Up! Up!
Harry James Potter;Gryffindor;Stag;Up! Ron, mind that tree!
Harry James Potter;Gryffindor;Stag;Aaahhh! Aaah!
Harry James Potter;Gryffindor;Stag;Be thankful it's not your neck.
Harry James Potter;Gryffindor;Stag;I don't know.
Harry James Potter;Gryffindor;Stag;Come on, go! Fast!
Harry James Potter;Gryffindor;Stag;See you, Hedwig.
Harry James Potter;Gryffindor;Stag;So a house-elf shows up in my bedroom we can't get through the barrier to platform 93/4...
Harry James Potter;Gryffindor;Stag;we almost get killed by a tree...
Harry James Potter;Gryffindor;Stag;Clearly someone doesn't want me here this year.
Harry James Potter;Gryffindor;Stag;Professor Dumbledore.
Harry James Potter;Gryffindor;Stag;Professor McGonagall.
Harry James Potter;Gryffindor;Stag;You're doomed.
Harry James Potter;Gryffindor;Stag;Hi, Colin. Nice to meet you.
Harry James Potter;Gryffindor;Stag;Stop. Hold still!
Harry James Potter;Gryffindor;Stag;Malfoy?
Harry James Potter;Gryffindor;Stag;No, Colin, get out of the way.
Harry James Potter;Gryffindor;Stag;Let's take him to Hagrid's.
Harry James Potter;Gryffindor;Stag;He'll know what to do.
Harry James Potter;Gryffindor;Stag;Malfoy. He called Hermione...
Harry James Potter;Gryffindor;Stag;Well, I don't know exactly what it means.
Harry James Potter;Gryffindor;Stag;What's a Mudblood?
Harry James Potter;Gryffindor;Stag;That's horrible.
Harry James Potter;Gryffindor;Stag;Not really.
Harry James Potter;Gryffindor;Stag;What?
Harry James Potter;Gryffindor;Stag;That voice.
Harry James Potter;Gryffindor;Stag;Didn't you hear it?
Harry James Potter;Gryffindor;Stag;Spooky.
Harry James Potter;Gryffindor;Stag;Did you hear it?
Harry James Potter;Gryffindor;Stag;That voice.
Harry James Potter;Gryffindor;Stag;I heard it first in Lockhart's office.
Harry James Potter;Gryffindor;Stag;And then again just...
Harry James Potter;Gryffindor;Stag;It's moving.
Harry James Potter;Gryffindor;Stag;I think it's going to kill.
Harry James Potter;Gryffindor;Stag;Strange.
Harry James Potter;Gryffindor;Stag;I've never seen spiders act like that.
Harry James Potter;Gryffindor;Stag;Oh, no.
Harry James Potter;Gryffindor;Stag;It's Filch's cat.
Harry James Potter;Gryffindor;Stag;It's Mrs. Norris.
Harry James Potter;Gryffindor;Stag;No. No.
Harry James Potter;Gryffindor;Stag;It's not true, sir. I swear.
Harry James Potter;Gryffindor;Stag;I never touched Mrs. Norris.
Harry James Potter;Gryffindor;Stag;When I said I wasn't hungry.
Harry James Potter;Gryffindor;Stag;We were heading back to the common room when we found Mrs. Norris.
Harry James Potter;Gryffindor;Stag;Strange?
Harry James Potter;Gryffindor;Stag;Do you think I should have told them?
Harry James Potter;Gryffindor;Stag;Dumbledore and the others, I mean?
Harry James Potter;Gryffindor;Stag;If there really is a Chamber of Secrets, and it has been opened, that means...
Harry James Potter;Gryffindor;Stag;Maybe Ron's right, Hermione.
Harry James Potter;Gryffindor;Stag;I mean, look at his family.
Harry James Potter;Gryffindor;Stag;The whole lot of them have been in Slytherin for centuries.
Harry James Potter;Gryffindor;Stag;How long will it take to make?
Harry James Potter;Gryffindor;Stag;A month?
Harry James Potter;Gryffindor;Stag;But, Hermione,
Harry James Potter;Gryffindor;Stag;if Malfoy is the Heir of Slytherin he could attack half the Muggle-borns in the school by then.
Harry James Potter;Gryffindor;Stag;Wood, look out!
Harry James Potter;Gryffindor;Stag;Thank you.
Harry James Potter;Gryffindor;Stag;No. I think my arm is broken.
Harry James Potter;Gryffindor;Stag;No, Not you.
Harry James Potter;Gryffindor;Stag;Dobby?
Harry James Potter;Gryffindor;Stag;It was you.
Harry James Potter;Gryffindor;Stag;You stopped the barrier from letting Ron and me through.
Harry James Potter;Gryffindor;Stag;You nearly got Ron and me expelled.
Harry James Potter;Gryffindor;Stag;Your Bludger? You made that Bludger chase after me?
Harry James Potter;Gryffindor;Stag;You better clear off before my bones come back Dobby, or I might strangle you.
Harry James Potter;Gryffindor;Stag;I don't suppose you could tell me why you're trying to kill me?
Harry James Potter;Gryffindor;Stag;Why do you wear that thing, Dobby?
Harry James Potter;Gryffindor;Stag;Repeat itself? You mean this has happened before?
Harry James Potter;Gryffindor;Stag;Stop it!
Harry James Potter;Gryffindor;Stag;Stop it, Dobby!
Harry James Potter;Gryffindor;Stag;Tell me Dobby when did this happen before?
Harry James Potter;Gryffindor;Stag;Who's doing it now?
Harry James Potter;Gryffindor;Stag;No, Dobby. Tell me.
Harry James Potter;Gryffindor;Stag;Who is it?
Harry James Potter;Gryffindor;Stag;Thank you, sir.
Harry James Potter;Gryffindor;Stag;You wish.
Harry James Potter;Gryffindor;Stag;Rictusempra!
Harry James Potter;Gryffindor;Stag;I'm a what?
Harry James Potter;Gryffindor;Stag;I know. I accidentally set a python on my cousin Dudley at the zoo once.
Harry James Potter;Gryffindor;Stag;Once. But so what?
Harry James Potter;Gryffindor;Stag;I bet loads of people here can do it.
Harry James Potter;Gryffindor;Stag;What's bad? If I hadn't told that snake not to attack Justin...
Harry James Potter;Gryffindor;Stag;You were there. You heard me.
Harry James Potter;Gryffindor;Stag;I spoke a different language?
Harry James Potter;Gryffindor;Stag;But I didn't realize...
Harry James Potter;Gryffindor;Stag;How can I speak a language without knowing I can?
Harry James Potter;Gryffindor;Stag;But I'm not.
Harry James Potter;Gryffindor;Stag;I can't be.
Harry James Potter;Gryffindor;Stag;I'll see you back in the common room.
Harry James Potter;Gryffindor;Stag;No. Mr. Filch! You don't understand...
Harry James Potter;Gryffindor;Stag;Professor I swear I didn't.
Harry James Potter;Gryffindor;Stag;Professor Dumbledore?
Harry James Potter;Gryffindor;Stag;I...I..I was just wondering if you put me in the right house.
Harry James Potter;Gryffindor;Stag;You're wrong.
Harry James Potter;Gryffindor;Stag;Professor.
Harry James Potter;Gryffindor;Stag;Your bird...There was nothing I could do.
Harry James Potter;Gryffindor;Stag;He just caught fire.
Harry James Potter;Gryffindor;Stag;You don't think it was me, professor?
Harry James Potter;Gryffindor;Stag;No, sir. Nothing
Harry James Potter;Gryffindor;Stag;Crabbe and Goyle.
Harry James Potter;Gryffindor;Stag;Ron, maybe I should do it.
Harry James Potter;Gryffindor;Stag;Wingardium Leviosa.
Harry James Potter;Gryffindor;Stag;Come on, let's get them.
Harry James Potter;Gryffindor;Stag;Ron.
Harry James Potter;Gryffindor;Stag;We still sound like ourselves.
Harry James Potter;Gryffindor;Stag;You need to sound more like Crabbe.
Harry James Potter;Gryffindor;Stag;Excellent.
Harry James Potter;Gryffindor;Stag;Hermione, are you okay?
Harry James Potter;Gryffindor;Stag;Come on.
Harry James Potter;Gryffindor;Stag;I think the Slytherin common room's this way.
Harry James Potter;Gryffindor;Stag;I'm...
Harry James Potter;Gryffindor;Stag;Ah- um.. Reading.
Harry James Potter;Gryffindor;Stag;You're wrong!
Harry James Potter;Gryffindor;Stag;Harry Potter?
Harry James Potter;Gryffindor;Stag;But then you must have some idea who's behind it all.
Harry James Potter;Gryffindor;Stag;It's his stomachache.
Harry James Potter;Gryffindor;Stag;Calm down.
Harry James Potter;Gryffindor;Stag;Hair!
Harry James Potter;Gryffindor;Stag;Hermione, come out.
Harry James Potter;Gryffindor;Stag;We've got loads to tell you.
Harry James Potter;Gryffindor;Stag;Hermione?
Harry James Potter;Gryffindor;Stag;Are you okay?
Harry James Potter;Gryffindor;Stag;She should be out of hospital in a few days when she stops coughing up fur balls.
Harry James Potter;Gryffindor;Stag;What's this?
Harry James Potter;Gryffindor;Stag;Looks like Moaning Myrtle's flooded the bathroom.
Harry James Potter;Gryffindor;Stag;Why would I throw something at you?
Harry James Potter;Gryffindor;Stag;But who threw it at you, anyway?
Harry James Potter;Gryffindor;Stag;"""Tom Marvolo Riddle."""
Harry James Potter;Gryffindor;Stag;My name is Harry Potter.
Harry James Potter;Gryffindor;Stag;Do you know anything about the Chamber of Secrets?
Harry James Potter;Gryffindor;Stag;Can you tell me?
Harry James Potter;Gryffindor;Stag;Excuse me.
Harry James Potter;Gryffindor;Stag;Could you tell me what's going on here?
Harry James Potter;Gryffindor;Stag;Are you Tom Riddle?
Harry James Potter;Gryffindor;Stag;Hello, can you hear me?
Harry James Potter;Gryffindor;Stag;Dumbledore?
Harry James Potter;Gryffindor;Stag;Hagrid!
Harry James Potter;Gryffindor;Stag;HAAGRIIID!
Harry James Potter;Gryffindor;Stag;Wow!
Harry James Potter;Gryffindor;Stag;It was Hagrid.
Harry James Potter;Gryffindor;Stag;Hagrid opened the Chamber of Secrets 50 years ago.
Harry James Potter;Gryffindor;Stag;The monster had killed somebody, Ron.
Harry James Potter;Gryffindor;Stag;What would any of us have done?
Harry James Potter;Gryffindor;Stag;No.
Harry James Potter;Gryffindor;Stag;What's that you've got, Hagrid?
Harry James Potter;Gryffindor;Stag;And they found it.
Harry James Potter;Gryffindor;Stag;Tom Riddle's diary is gone.
Harry James Potter;Gryffindor;Stag;No.
Harry James Potter;Gryffindor;Stag;We've got to talk to Hagrid, Ron.
Harry James Potter;Gryffindor;Stag;I can't believe it's him but if he did set the monster loose last time he'll know how to get inside the Chamber of Secrets. That's a start.
Harry James Potter;Gryffindor;Stag;I think it's time to get my dad's old cloak out again.
Harry James Potter;Gryffindor;Stag;What's that for?
Harry James Potter;Gryffindor;Stag;Hagrid, are you okay?
Harry James Potter;Gryffindor;Stag;Did you hear about Hermione?
Harry James Potter;Gryffindor;Stag;Look, we have to ask you something.
Harry James Potter;Gryffindor;Stag;Do you know who's opened the Chamber of Secrets?
Harry James Potter;Gryffindor;Stag;Look.
Harry James Potter;Gryffindor;Stag;Come on.
Harry James Potter;Gryffindor;Stag;Come on, Fang.
Harry James Potter;Gryffindor;Stag;Come on.
Harry James Potter;Gryffindor;Stag;You heard what Hagrid said.
Harry James Potter;Gryffindor;Stag;Follow the spiders.
Harry James Potter;Gryffindor;Stag;Shush!
Harry James Potter;Gryffindor;Stag;Come on.
Harry James Potter;Gryffindor;Stag;Don't panic.
Harry James Potter;Gryffindor;Stag;We're friends of Hagrid's.
Harry James Potter;Gryffindor;Stag;And you?
Harry James Potter;Gryffindor;Stag;You're Aragog, aren't you?
Harry James Potter;Gryffindor;Stag;He's in trouble. Up at the school, there have been attacks.
Harry James Potter;Gryffindor;Stag;They think it's Hagrid.
Harry James Potter;Gryffindor;Stag;They think he opened the Chamber of Secrets. Like before.
Harry James Potter;Gryffindor;Stag;Then you're not the monster?
Harry James Potter;Gryffindor;Stag;But if you're not the monster, then what did kill that girl 50 years ago?
Harry James Potter;Gryffindor;Stag;But have you seen it?
Harry James Potter;Gryffindor;Stag;What?
Harry James Potter;Gryffindor;Stag;Well, thank you.
Harry James Potter;Gryffindor;Stag;We'll just go.
Harry James Potter;Gryffindor;Stag;One, but it's not powerful enough for all of them.
Harry James Potter;Gryffindor;Stag;Let's go!
Harry James Potter;Gryffindor;Stag;Arania Exumai!
Harry James Potter;Gryffindor;Stag;Go!
Harry James Potter;Gryffindor;Stag;Arania Exumai!
Harry James Potter;Gryffindor;Stag;Don't mention it.
Harry James Potter;Gryffindor;Stag;Get us out of here.
Harry James Potter;Gryffindor;Stag;Now!
Harry James Potter;Gryffindor;Stag;Come on!
Harry James Potter;Gryffindor;Stag;Come on, move faster!
Harry James Potter;Gryffindor;Stag;Come on! Go!
Harry James Potter;Gryffindor;Stag;Get us in the air.
Harry James Potter;Gryffindor;Stag;Come on! Pull!
Harry James Potter;Gryffindor;Stag;We know one thing.
Harry James Potter;Gryffindor;Stag;Hagrid never opened the Chamber of Secrets.
Harry James Potter;Gryffindor;Stag;He was innocent.
Harry James Potter;Gryffindor;Stag;Wish you were here, Hermione.
Harry James Potter;Gryffindor;Stag;We need you.
Harry James Potter;Gryffindor;Stag;Now more than ever.
Harry James Potter;Gryffindor;Stag;Ron...
Harry James Potter;Gryffindor;Stag;This is why Hermione was in the library the day she was attacked.
Harry James Potter;Gryffindor;Stag;Come on.
Harry James Potter;Gryffindor;Stag;"Of the many fearsome beasts that roam our land none is more deadly than the basilisk.
"
Harry James Potter;Gryffindor;Stag;Capable of living for hundreds of years instant death awaits any who meet this giant serpent's eye.
Harry James Potter;Gryffindor;Stag;Spiders flee before it.
Harry James Potter;Gryffindor;Stag;Ron, this is it.
Harry James Potter;Gryffindor;Stag;The monster in the Chamber of Secrets is a basilisk.
Harry James Potter;Gryffindor;Stag;That's why I can hear it speak.
Harry James Potter;Gryffindor;Stag;It's a snake.
Harry James Potter;Gryffindor;Stag;Because no one did look it in the eye.
Harry James Potter;Gryffindor;Stag;Not directly, at least.
Harry James Potter;Gryffindor;Stag;Colin saw it through his camera.
Harry James Potter;Gryffindor;Stag;Justin... Justin must have seen the basilisk through Nearly Headless Nick.
Harry James Potter;Gryffindor;Stag;Nick got the full blast of it.
Harry James Potter;Gryffindor;Stag;But he's a ghost, he couldn't die again.
Harry James Potter;Gryffindor;Stag;And Hermione had the mirror.
Harry James Potter;Gryffindor;Stag;I bet you she was using it to look around corners in case it came along.
Harry James Potter;Gryffindor;Stag;The water.
Harry James Potter;Gryffindor;Stag;There was water on the floor that night.
Harry James Potter;Gryffindor;Stag;She only saw the basilisk's reflection.
Harry James Potter;Gryffindor;Stag;Spiders flee before it.
Harry James Potter;Gryffindor;Stag;It all fits.
Harry James Potter;Gryffindor;Stag;Hermione's answered that too.
Harry James Potter;Gryffindor;Stag;Remember what Aragog said about that girl 50 years ago?
Harry James Potter;Gryffindor;Stag;She died in a bathroom?
Harry James Potter;Gryffindor;Stag;What if she never left?
Harry James Potter;Gryffindor;Stag;Lockhart may be useless, but he's going to try and get into the Chamber.
Harry James Potter;Gryffindor;Stag;At least we can tell him what we know.
Harry James Potter;Gryffindor;Stag;Professor, we have some information for you.
Harry James Potter;Gryffindor;Stag;Are you going somewhere?
Harry James Potter;Gryffindor;Stag;You're running away?
Harry James Potter;Gryffindor;Stag;After all you did in your books?
Harry James Potter;Gryffindor;Stag;You wrote them.
Harry James Potter;Gryffindor;Stag;You're a fraud.
Harry James Potter;Gryffindor;Stag;You've been taking credit for what other wizards have done.
Harry James Potter;Gryffindor;Stag;Don't even think about it.
Harry James Potter;Gryffindor;Stag;To ask you how you died.
Harry James Potter;Gryffindor;Stag;Who was it, Myrtle?
Harry James Potter;Gryffindor;Stag;Just like that? How?
Harry James Potter;Gryffindor;Stag;This is it.
Harry James Potter;Gryffindor;Stag;This is it, Ron. I think this is the entrance to the Chamber of Secrets.
Harry James Potter;Gryffindor;Stag;Yes, there is.
Harry James Potter;Gryffindor;Stag;You first.
Harry James Potter;Gryffindor;Stag;All right. Let's go.
Harry James Potter;Gryffindor;Stag;Thanks, Myrtle.
Harry James Potter;Gryffindor;Stag;Now, remember: Any sign of movement, close your eyes straightaway.
Harry James Potter;Gryffindor;Stag;This way.
Harry James Potter;Gryffindor;Stag;It's a snake skin.
Harry James Potter;Gryffindor;Stag;Ron! Ron, are you okay?
Harry James Potter;Gryffindor;Stag;You wait here and try and shift some of this rock so we can get back through.
Harry James Potter;Gryffindor;Stag;I'll go on and find Ginny.
Harry James Potter;Gryffindor;Stag;Ginny! Ginny, please don't be dead.
Harry James Potter;Gryffindor;Stag;Wake up, wake up.
Harry James Potter;Gryffindor;Stag;Please wake up.
Harry James Potter;Gryffindor;Stag;Tom. Tom Riddle.
Harry James Potter;Gryffindor;Stag;What do you mean, she won't wake?
Harry James Potter;Gryffindor;Stag;She's not...?
Harry James Potter;Gryffindor;Stag;Are you a ghost?
Harry James Potter;Gryffindor;Stag;She's cold as ice.
Harry James Potter;Gryffindor;Stag;Ginny, please don't be dead. Wake up.
Harry James Potter;Gryffindor;Stag;You've got to help me, Tom.
Harry James Potter;Gryffindor;Stag;There's a basilisk.
Harry James Potter;Gryffindor;Stag;Give me my wand, Tom.
Harry James Potter;Gryffindor;Stag;We've got to go. We've got to save her.
Harry James Potter;Gryffindor;Stag;No. She couldn't. She wouldn't.
Harry James Potter;Gryffindor;Stag;But why?
Harry James Potter;Gryffindor;Stag;And why did you want to meet me?
Harry James Potter;Gryffindor;Stag;Hagrid's my friend.
Harry James Potter;Gryffindor;Stag;And you framed him, didn't you?
Harry James Potter;Gryffindor;Stag;I'll bet Dumbledore saw right through you.
Harry James Potter;Gryffindor;Stag;Well, you haven't finished it this time.
Harry James Potter;Gryffindor;Stag;In a few hours, the Mandrake Draught will be ready.
Harry James Potter;Gryffindor;Stag;And everyone who was Petrified will be all right again.
Harry James Potter;Gryffindor;Stag;Why do you care how I escaped?
